transaction_id,amount,payment_method,bank_response_code,network_latency_ms,fraud_score,prior_failed_attempts_24h,customer_tenure_days,account_balance_signal,hour_of_day,is_recurring_subscription,true_failure_cause
TXN107515,4991.24,upi,51,121.2,0.519,1,187,0.084,22,1,insufficient_funds
TXN107516,2974.85,credit_card,51,220.6,0.153,2,663,0.143,12,1,insufficient_funds
TXN107517,5091.2,wallet,91,344.8,0.233,0,19,0.28,3,0,bank_timeout
TXN107518,854.24,debit_card,21,459.1,0.217,1,364,0.644,13,0,network_error
TXN107519,304.71,netbanking,59,121.4,0.577,0,3693,0.775,23,1,fraud_false_positive
TXN107520,4052.39,wallet,63,177.8,0.71,0,281,0.551,7,1,fraud_false_positive
TXN107521,2500.54,credit_card,51,114.6,0.112,0,302,0.328,1,0,insufficient_funds
TXN107522,2359.87,netbanking,5,567.3,0.235,0,186,0.427,8,1,network_error
TXN107523,1143.11,debit_card,5,381.0,0.202,1,50,0.778,0,1,network_error
TXN107524,7670.86,upi,5,195.5,0.651,0,1112,0.504,23,0,fraud_false_positive
TXN107525,7375.02,debit_card,51,194.1,0.081,1,36,0.319,17,1,insufficient_funds
TXN107526,856.16,netbanking,61,183.2,0.023,1,287,0.216,4,0,insufficient_funds
TXN107527,2636.61,upi,61,165.8,0.198,0,980,0.429,2,0,insufficient_funds
TXN107528,3817.94,wallet,51,211.4,0.45,1,197,0.231,8,0,insufficient_funds
TXN107529,344.81,upi,5,412.1,0.122,0,381,0.52,2,0,network_error
TXN107530,619.56,debit_card,91,391.5,0.288,0,395,0.399,23,1,bank_timeout
TXN107531,1142.79,upi,91,322.4,0.362,0,136,0.628,13,0,bank_timeout
TXN107532,515.22,credit_card,96,732.8,0.309,1,109,0.703,20,0,network_error
TXN107533,1179.07,upi,5,123.2,0.559,0,109,0.674,9,1,fraud_false_positive
TXN107534,9407.8,wallet,65,210.1,0.213,0,12,0.309,5,1,insufficient_funds
TXN107535,4520.57,wallet,59,316.7,0.858,0,1133,0.722,4,0,fraud_false_positive
TXN107536,3040.57,debit_card,51,272.8,0.346,0,83,0.343,6,1,insufficient_funds
TXN107537,4761.49,debit_card,59,192.9,0.631,1,2420,0.405,3,0,fraud_false_positive
TXN107538,3199.01,credit_card,61,216.9,0.146,1,667,0.273,3,0,insufficient_funds
TXN107539,3058.44,credit_card,5,634.7,0.318,0,147,0.454,14,0,network_error
TXN107540,3107.92,debit_card,91,374.8,0.148,0,370,0.585,13,0,bank_timeout
TXN107541,3963.17,wallet,91,316.9,0.235,0,222,0.13,6,1,bank_timeout
TXN107542,2077.6,credit_card,51,114.7,0.085,1,749,0.42,13,0,insufficient_funds
TXN107543,889.83,credit_card,96,314.7,0.075,0,656,0.486,22,1,network_error
TXN107544,3568.84,credit_card,96,171.5,0.029,0,461,0.216,9,0,bank_timeout
TXN107545,1410.82,netbanking,5,229.8,0.763,0,382,0.719,6,0,fraud_false_positive
TXN107546,1197.48,debit_card,51,188.6,0.024,3,175,0.19,7,0,insufficient_funds
TXN107547,1004.74,credit_card,91,368.8,0.367,0,111,0.757,18,0,bank_timeout
TXN107548,1275.11,upi,96,198.8,0.472,2,142,0.504,11,0,bank_timeout
TXN107549,5081.88,debit_card,5,405.6,0.06,0,647,0.316,21,0,network_error
TXN107550,850.17,netbanking,96,701.6,0.148,0,1785,0.676,17,1,network_error
TXN107551,13297.42,netbanking,63,289.4,0.845,0,1226,0.381,9,1,fraud_false_positive
TXN107552,1744.86,debit_card,91,377.5,0.378,0,35,0.45,4,1,bank_timeout
TXN107553,161.05,netbanking,91,242.7,0.099,0,370,0.58,6,0,bank_timeout
TXN107554,2545.12,debit_card,96,315.8,0.426,1,224,0.854,1,0,bank_timeout
TXN107555,3073.28,netbanking,21,401.6,0.231,2,41,0.217,21,0,network_error
TXN107556,2481.17,upi,51,207.1,0.035,1,90,0.289,17,0,insufficient_funds
TXN107557,2808.79,netbanking,5,332.8,0.255,1,357,0.539,6,1,network_error
TXN107558,1238.86,upi,21,419.2,0.237,1,16,0.543,9,1,network_error
TXN107559,1015.01,debit_card,51,156.6,0.244,1,254,0.061,19,0,insufficient_funds
TXN107560,1992.61,upi,21,307.1,0.099,0,119,0.502,16,0,network_error
TXN107561,191.34,credit_card,21,215.6,0.049,0,1489,0.213,21,0,network_error
TXN107562,495.43,netbanking,21,476.9,0.248,0,320,0.48,23,0,network_error
TXN107563,556.37,credit_card,65,157.9,0.178,0,336,0.005,7,0,insufficient_funds
TXN107564,1994.94,upi,96,525.8,0.176,1,180,0.707,19,0,network_error
TXN107565,4684.08,credit_card,61,200.3,0.357,0,100,0.22,13,0,insufficient_funds
TXN107566,2457.6,upi,96,442.5,0.476,0,761,0.631,18,0,bank_timeout
TXN107567,943.77,upi,96,347.6,0.058,1,285,0.437,19,0,bank_timeout
TXN107568,1572.72,upi,61,150.3,0.328,2,100,0.02,19,0,insufficient_funds
TXN107569,1422.6,upi,61,193.4,0.211,3,14,0.176,13,0,insufficient_funds
TXN107570,4158.98,upi,51,115.6,0.241,0,192,0.18,8,1,insufficient_funds
TXN107571,1958.16,credit_card,5,357.4,0.145,0,154,0.649,8,1,network_error
TXN107572,3475.98,credit_card,91,290.8,0.14,0,127,0.389,9,0,bank_timeout
TXN107573,5264.95,upi,51,142.9,0.16,1,142,0.292,5,0,insufficient_funds
TXN107574,1477.56,netbanking,68,319.9,0.206,0,1556,0.581,16,1,bank_timeout
TXN107575,2686.21,credit_card,91,170.2,0.171,1,306,0.402,15,0,bank_timeout
TXN107576,302.52,upi,51,78.5,0.22,3,748,0.461,2,1,insufficient_funds
TXN107577,1134.02,credit_card,59,42.3,0.695,0,150,0.875,19,0,fraud_false_positive
TXN107578,817.36,upi,61,175.6,0.004,0,535,0.705,12,1,insufficient_funds
TXN107579,2942.39,netbanking,96,636.6,0.077,0,574,0.193,21,0,network_error
TXN107580,2018.35,wallet,96,355.2,0.073,1,598,0.346,23,1,bank_timeout
TXN107581,5619.17,wallet,51,182.7,0.073,0,220,0.27,10,0,insufficient_funds
TXN107582,4119.35,wallet,59,201.6,0.686,0,449,0.531,2,1,fraud_false_positive
TXN107583,1004.98,debit_card,68,477.9,0.364,0,529,0.758,21,0,bank_timeout
TXN107584,3209.72,debit_card,63,171.4,0.841,2,162,0.725,16,1,fraud_false_positive
TXN107585,7178.82,upi,51,233.4,0.035,0,114,0.068,10,0,insufficient_funds
TXN107586,5111.76,credit_card,5,244.6,0.769,0,184,0.652,22,0,fraud_false_positive
TXN107587,2439.63,debit_card,61,145.3,0.217,2,60,0.285,1,0,insufficient_funds
TXN107588,3169.29,debit_card,51,177.8,0.087,2,612,0.028,9,0,insufficient_funds
TXN107589,409.66,debit_card,96,615.6,0.054,1,119,0.58,16,0,network_error
TXN107590,842.91,debit_card,96,645.6,0.484,1,102,0.355,10,0,network_error
TXN107591,3104.8,debit_card,51,129.1,0.295,4,65,0.146,2,0,insufficient_funds
TXN107592,1746.44,netbanking,5,350.3,0.161,2,373,0.413,5,0,network_error
TXN107593,1553.57,upi,51,172.4,0.019,1,542,0.629,10,1,insufficient_funds
TXN107594,5427.97,upi,63,241.6,0.679,0,928,0.884,0,1,fraud_false_positive
TXN107595,2205.72,upi,61,186.0,0.266,3,209,0.237,17,0,insufficient_funds
TXN107596,2161.97,debit_card,51,128.9,0.197,1,124,0.135,21,0,insufficient_funds
TXN107597,742.57,debit_card,96,272.6,0.329,0,514,0.542,18,1,network_error
TXN107598,741.04,debit_card,65,167.8,0.234,1,416,0.41,12,0,insufficient_funds
TXN107599,2861.8,credit_card,61,215.0,0.169,1,82,0.289,13,1,insufficient_funds
TXN107600,1152.43,credit_card,21,549.9,0.193,0,254,0.359,20,0,network_error
TXN107601,5574.27,debit_card,51,157.8,0.035,1,823,0.102,1,1,insufficient_funds
TXN107602,2646.29,wallet,51,153.9,0.249,2,415,0.202,10,0,insufficient_funds
TXN107603,4093.46,debit_card,59,114.0,0.944,0,4138,0.631,21,0,fraud_false_positive
TXN107604,696.28,netbanking,68,330.2,0.193,1,312,0.852,16,1,bank_timeout
TXN107605,1132.51,credit_card,51,228.4,0.177,0,567,0.48,23,0,insufficient_funds
TXN107606,8253.6,wallet,51,178.4,0.181,1,545,0.415,1,0,insufficient_funds
TXN107607,902.35,debit_card,21,525.3,0.097,0,1036,0.74,7,1,network_error
TXN107608,1459.36,wallet,21,367.5,0.249,0,184,0.503,22,1,network_error
TXN107609,2724.53,debit_card,96,767.7,0.114,0,627,0.646,17,0,network_error
TXN107610,2880.31,upi,61,173.1,0.15,1,1,0.267,11,0,insufficient_funds
TXN107611,7648.36,credit_card,51,218.6,0.29,4,206,0.327,7,0,insufficient_funds
TXN107612,474.29,debit_card,5,417.6,0.49,0,1384,0.172,12,0,network_error
TXN107613,2634.2,credit_card,51,149.9,0.03,0,254,0.653,6,0,insufficient_funds
TXN107614,1408.54,credit_card,59,230.6,0.748,1,37,0.304,19,1,fraud_false_positive
TXN107615,2739.61,wallet,63,221.8,0.881,0,14,0.794,17,1,fraud_false_positive
TXN107616,1396.93,debit_card,51,149.8,0.025,1,134,0.147,0,0,insufficient_funds
TXN107617,3012.33,netbanking,51,184.7,0.278,2,1264,0.259,0,1,insufficient_funds
TXN107618,2566.6,credit_card,21,466.9,0.015,0,546,0.247,1,0,network_error
TXN107619,7165.15,debit_card,51,197.8,0.069,2,119,0.254,4,0,insufficient_funds
TXN107620,15012.85,credit_card,59,176.9,0.787,0,554,0.723,15,0,fraud_false_positive
TXN107621,3255.98,wallet,21,340.9,0.263,1,982,0.691,18,0,network_error
TXN107622,3501.38,upi,51,120.0,0.08,1,671,0.107,23,0,insufficient_funds
TXN107623,826.69,credit_card,96,675.8,0.158,0,1005,0.336,23,1,network_error
TXN107624,3210.49,debit_card,5,651.7,0.155,0,25,0.399,13,0,network_error
TXN107625,2166.01,upi,61,152.2,0.226,1,1016,0.352,19,0,insufficient_funds
TXN107626,3669.66,netbanking,51,207.3,0.087,0,1095,0.028,16,1,insufficient_funds
TXN107627,984.21,upi,96,369.1,0.162,1,214,0.426,9,0,network_error
TXN107628,1314.97,credit_card,51,179.2,0.15,1,460,0.196,13,0,insufficient_funds
TXN107629,1019.59,netbanking,96,244.6,0.075,0,243,0.298,21,0,bank_timeout
TXN107630,3632.08,debit_card,59,148.3,0.772,0,1112,0.637,2,1,fraud_false_positive
TXN107631,1705.63,wallet,61,218.8,0.108,1,336,0.171,11,0,insufficient_funds
TXN107632,1991.21,debit_card,61,169.4,0.164,1,905,0.132,6,0,insufficient_funds
TXN107633,1570.04,credit_card,51,140.7,0.218,1,40,0.221,21,0,insufficient_funds
TXN107634,4357.36,credit_card,5,291.8,0.863,0,3050,0.635,21,1,fraud_false_positive
TXN107635,4685.71,netbanking,21,356.5,0.312,0,268,0.215,0,1,network_error
TXN107636,2103.3,debit_card,51,172.8,0.158,0,34,0.178,15,0,insufficient_funds
TXN107637,771.54,debit_card,51,163.7,0.121,2,100,0.314,0,0,insufficient_funds
TXN107638,2277.96,debit_card,5,221.6,0.96,0,636,0.781,17,0,fraud_false_positive
TXN107639,2453.54,debit_card,51,157.8,0.155,1,1242,0.325,5,0,insufficient_funds
TXN107640,1062.61,credit_card,68,402.1,0.192,0,9,0.688,7,0,bank_timeout
TXN107641,2255.98,wallet,51,143.8,0.266,3,31,0.315,4,0,insufficient_funds
TXN107642,3644.15,upi,61,143.0,0.204,1,615,0.29,15,1,insufficient_funds
TXN107643,1309.13,debit_card,51,183.1,0.148,1,859,0.353,2,1,insufficient_funds
TXN107644,2093.3,credit_card,21,466.7,0.154,1,6,0.416,0,1,network_error
TXN107645,1509.42,credit_card,96,472.4,0.183,0,275,0.69,15,1,network_error
TXN107646,1629.9,credit_card,96,385.9,0.189,0,339,0.339,16,1,bank_timeout
TXN107647,1418.85,wallet,68,444.9,0.093,0,645,0.497,3,1,bank_timeout
TXN107648,6478.8,debit_card,63,152.1,0.445,0,958,0.324,21,0,fraud_false_positive
TXN107649,2221.52,netbanking,61,213.2,0.272,4,711,0.18,8,1,insufficient_funds
TXN107650,935.27,upi,96,209.1,0.131,0,94,0.3,20,1,bank_timeout
TXN107651,7584.74,netbanking,51,151.6,0.081,3,17,0.253,15,1,insufficient_funds
TXN107652,703.55,debit_card,59,244.3,0.609,0,828,0.891,21,0,fraud_false_positive
TXN107653,615.87,credit_card,91,459.6,0.088,2,237,0.728,21,0,bank_timeout
TXN107654,1673.75,credit_card,51,137.6,0.116,0,119,0.174,20,0,insufficient_funds
TXN107655,1410.57,debit_card,96,416.7,0.03,0,870,0.268,1,1,network_error
TXN107656,5696.21,debit_card,59,209.3,0.729,0,290,0.567,3,1,fraud_false_positive
TXN107657,153.8,credit_card,96,516.7,0.161,1,75,0.104,6,1,network_error
TXN107658,680.74,debit_card,61,152.0,0.156,1,135,0.048,19,0,insufficient_funds
TXN107659,2852.88,credit_card,51,200.0,0.301,0,197,0.199,7,0,insufficient_funds
TXN107660,1996.86,debit_card,91,372.5,0.345,2,413,0.44,13,0,bank_timeout
TXN107661,4670.49,upi,61,166.3,0.167,3,244,0.11,2,0,insufficient_funds
TXN107662,1669.61,netbanking,21,115.1,0.245,0,388,0.527,11,1,network_error
TXN107663,1087.65,credit_card,5,543.6,0.017,0,885,0.505,23,1,network_error
TXN107664,1002.75,netbanking,96,548.4,0.333,0,885,0.651,23,1,network_error
TXN107665,2868.14,debit_card,68,497.5,0.252,1,1575,0.655,17,0,bank_timeout
TXN107666,1509.96,debit_card,51,209.9,0.052,2,124,0.424,19,1,insufficient_funds
TXN107667,2495.27,netbanking,59,172.2,0.937,0,338,0.738,15,0,fraud_false_positive
TXN107668,2258.65,upi,68,422.1,0.288,0,148,0.611,7,0,bank_timeout
TXN107669,8217.01,credit_card,51,271.7,0.382,1,49,0.241,19,1,insufficient_funds
TXN107670,4798.02,credit_card,63,182.2,0.78,0,740,0.903,9,0,fraud_false_positive
TXN107671,1445.81,debit_card,21,366.4,0.073,0,102,0.471,20,1,network_error
TXN107672,3709.5,credit_card,96,592.2,0.185,1,998,0.42,16,0,network_error
TXN107673,2696.04,upi,96,571.2,0.13,0,133,0.635,9,0,network_error
TXN107674,1265.64,upi,96,464.8,0.077,1,228,0.502,12,0,network_error
TXN107675,2716.27,wallet,51,204.6,0.259,2,76,0.313,11,1,insufficient_funds
TXN107676,1501.53,debit_card,5,271.3,0.812,0,270,0.431,12,0,fraud_false_positive
TXN107677,403.42,upi,61,144.0,0.083,2,584,0.485,18,1,insufficient_funds
TXN107678,2884.55,credit_card,68,467.2,0.156,1,1879,0.805,19,0,bank_timeout
TXN107679,1049.79,credit_card,21,446.0,0.17,1,209,0.207,0,0,network_error
TXN107680,5000.06,upi,61,211.7,0.223,3,500,0.451,20,0,insufficient_funds
TXN107681,4745.21,credit_card,61,167.1,0.508,0,224,0.166,12,0,insufficient_funds
TXN107682,2314.59,netbanking,91,345.3,0.235,1,466,0.407,21,1,bank_timeout
TXN107683,10160.82,credit_card,51,172.9,0.401,2,345,0.057,8,0,insufficient_funds
TXN107684,6945.54,debit_card,68,344.7,0.146,0,605,0.431,21,1,bank_timeout
TXN107685,1055.9,credit_card,61,121.5,0.193,3,174,0.481,20,0,insufficient_funds
TXN107686,1296.21,credit_card,96,321.6,0.163,2,70,0.77,20,1,bank_timeout
TXN107687,3278.64,netbanking,51,178.7,0.12,0,266,0.506,10,0,insufficient_funds
TXN107688,2091.56,wallet,96,439.7,0.126,1,223,0.473,9,0,network_error
TXN107689,7970.95,credit_card,51,194.6,0.274,1,316,0.392,15,1,insufficient_funds
TXN107690,1552.18,debit_card,65,207.5,0.2,1,152,0.14,19,1,insufficient_funds
TXN107691,3834.13,upi,21,526.4,0.184,0,50,0.368,13,0,network_error
TXN107692,2465.5,debit_card,96,527.9,0.418,0,449,0.619,11,1,network_error
TXN107693,4057.76,credit_card,68,444.6,0.129,0,322,0.501,14,1,bank_timeout
TXN107694,13908.52,upi,65,204.7,0.093,1,87,0.218,4,1,insufficient_funds
TXN107695,1194.72,wallet,21,439.1,0.019,1,1179,0.447,16,0,network_error
TXN107696,109.94,debit_card,51,142.2,0.132,3,88,0.499,10,1,insufficient_funds
TXN107697,1513.98,upi,91,327.3,0.339,0,27,0.468,3,1,bank_timeout
TXN107698,5134.79,netbanking,5,227.2,0.594,0,2009,0.466,3,0,fraud_false_positive
TXN107699,9135.57,wallet,51,192.8,0.065,1,293,0.562,3,1,insufficient_funds
TXN107700,4481.21,credit_card,21,374.1,0.179,1,211,0.453,15,1,network_error
TXN107701,847.8,credit_card,5,636.0,0.095,0,178,0.31,9,0,network_error
TXN107702,4838.28,netbanking,51,163.0,0.405,2,1235,0.504,19,0,insufficient_funds
TXN107703,696.88,credit_card,91,418.9,0.402,0,1441,0.66,18,0,bank_timeout
TXN107704,1227.81,debit_card,51,117.2,0.052,0,1861,0.164,6,1,insufficient_funds
TXN107705,3286.63,upi,51,141.6,0.156,2,317,0.083,15,1,insufficient_funds
TXN107706,2894.36,debit_card,91,337.6,0.184,0,920,0.443,7,1,bank_timeout
TXN107707,4647.42,debit_card,51,160.6,0.095,1,1997,0.433,3,0,insufficient_funds
TXN107708,3532.46,wallet,68,346.8,0.307,0,1742,0.532,16,0,bank_timeout
TXN107709,3278.18,wallet,51,261.1,0.194,1,1008,0.201,9,1,insufficient_funds
TXN107710,2278.73,wallet,51,157.3,0.077,2,442,0.363,11,1,insufficient_funds
TXN107711,4362.28,upi,96,279.1,0.162,0,683,0.567,21,0,bank_timeout
TXN107712,1372.08,wallet,68,255.0,0.07,1,1488,0.415,10,1,bank_timeout
TXN107713,2686.21,debit_card,91,312.2,0.118,1,101,0.549,19,0,bank_timeout
TXN107714,646.99,netbanking,96,713.1,0.035,1,307,0.519,2,0,network_error
TXN107715,1085.1,debit_card,68,383.8,0.397,2,266,0.379,5,0,bank_timeout
TXN107716,7852.26,credit_card,5,258.4,0.619,0,229,0.594,7,0,fraud_false_positive
TXN107717,1889.67,upi,68,431.0,0.137,1,380,0.593,2,1,bank_timeout
TXN107718,4642.64,upi,61,152.3,0.161,1,192,0.408,4,0,insufficient_funds
TXN107719,2189.77,upi,65,228.8,0.082,0,33,0.14,5,1,insufficient_funds
TXN107720,3936.75,upi,51,190.7,0.321,0,1060,0.429,8,0,insufficient_funds
TXN107721,3828.02,debit_card,61,163.4,0.146,2,280,0.358,17,0,insufficient_funds
TXN107722,605.35,debit_card,5,203.1,0.533,1,3658,0.542,5,0,fraud_false_positive
TXN107723,956.25,debit_card,96,469.3,0.038,0,19,0.67,20,1,network_error
TXN107724,841.09,debit_card,91,349.7,0.076,1,528,0.426,14,1,bank_timeout
TXN107725,6870.41,credit_card,51,148.4,0.018,2,185,0.166,20,1,insufficient_funds
TXN107726,3105.6,upi,51,129.3,0.071,0,51,0.217,11,0,insufficient_funds
TXN107727,501.82,upi,96,496.7,0.1,1,537,0.551,15,1,network_error
TXN107728,1448.39,debit_card,5,209.4,0.723,0,487,0.7,14,0,fraud_false_positive
TXN107729,407.44,wallet,91,250.1,0.047,0,1001,0.341,22,1,bank_timeout
TXN107730,4060.8,upi,51,143.3,0.055,0,36,0.299,2,0,insufficient_funds
TXN107731,1566.97,credit_card,91,314.5,0.151,0,297,0.241,8,0,bank_timeout
TXN107732,795.21,upi,21,645.1,0.223,1,825,0.643,0,1,network_error
TXN107733,5620.5,credit_card,96,308.3,0.255,0,250,0.129,13,1,bank_timeout
TXN107734,1482.92,credit_card,96,553.7,0.361,0,366,0.384,16,1,network_error
TXN107735,729.41,netbanking,51,221.0,0.159,1,289,0.23,16,0,insufficient_funds
TXN107736,1514.13,debit_card,68,332.3,0.139,0,163,0.68,14,0,bank_timeout
TXN107737,8619.63,netbanking,51,221.2,0.102,1,24,0.154,17,1,insufficient_funds
TXN107738,1666.42,debit_card,63,282.5,0.763,0,606,0.577,22,0,fraud_false_positive
TXN107739,4175.58,debit_card,59,171.9,0.782,1,1351,0.611,6,0,fraud_false_positive
TXN107740,3446.42,credit_card,51,191.6,0.082,2,622,0.32,7,0,insufficient_funds
TXN107741,3259.68,credit_card,59,139.7,0.712,0,1241,0.697,20,1,fraud_false_positive
TXN107742,1408.27,upi,91,349.1,0.159,0,441,0.356,12,0,bank_timeout
TXN107743,2622.25,netbanking,96,673.6,0.187,2,221,0.604,22,0,network_error
TXN107744,4968.69,credit_card,51,234.7,0.087,2,133,0.379,13,0,insufficient_funds
TXN107745,6439.2,netbanking,51,212.4,0.093,0,722,0.1,19,1,insufficient_funds
TXN107746,1071.36,upi,91,394.4,0.357,0,97,0.535,3,1,bank_timeout
TXN107747,1338.23,debit_card,96,640.1,0.38,1,132,0.391,16,1,network_error
TXN107748,4520.52,upi,61,257.7,0.081,0,250,0.204,21,0,insufficient_funds
TXN107749,1272.12,credit_card,68,446.0,0.371,0,98,0.43,0,0,bank_timeout
TXN107750,1259.13,credit_card,51,194.4,0.059,1,15,0.238,7,0,insufficient_funds
TXN107751,3171.5,credit_card,96,458.7,0.19,0,171,0.495,20,0,network_error
TXN107752,2215.67,upi,59,133.6,0.796,0,2320,0.845,7,1,fraud_false_positive
TXN107753,530.28,upi,68,299.9,0.138,1,1,0.411,1,0,bank_timeout
TXN107754,2003.45,credit_card,59,232.9,0.713,0,380,0.707,17,1,fraud_false_positive
TXN107755,1334.34,wallet,59,170.2,0.693,0,709,0.568,5,0,fraud_false_positive
TXN107756,3712.38,debit_card,51,164.0,0.161,1,98,0.26,3,0,insufficient_funds
TXN107757,2698.82,debit_card,51,178.7,0.049,2,290,0.105,10,0,insufficient_funds
TXN107758,987.19,upi,96,488.8,0.053,1,113,0.513,12,0,bank_timeout
TXN107759,9069.92,upi,51,145.8,0.064,1,119,0.138,9,1,insufficient_funds
TXN107760,9076.91,wallet,51,178.3,0.132,1,629,0.397,8,1,insufficient_funds
TXN107761,2306.16,upi,91,442.7,0.227,1,850,0.727,17,0,bank_timeout
TXN107762,1913.47,debit_card,91,304.7,0.513,0,140,0.284,5,1,bank_timeout
TXN107763,2076.8,netbanking,91,363.7,0.162,1,27,0.674,1,0,bank_timeout
TXN107764,8637.21,debit_card,51,157.3,0.167,3,1718,0.456,6,1,insufficient_funds
TXN107765,12606.79,credit_card,51,141.4,0.114,0,6,0.307,14,0,insufficient_funds
TXN107766,2161.29,credit_card,59,190.3,0.613,0,2102,0.609,17,1,fraud_false_positive
TXN107767,1659.81,upi,5,161.9,0.63,0,1054,0.854,3,0,fraud_false_positive
TXN107768,4081.44,wallet,51,206.9,0.093,2,179,0.151,0,1,insufficient_funds
TXN107769,4125.87,debit_card,51,192.3,0.056,0,828,0.186,23,1,insufficient_funds
TXN107770,2111.46,netbanking,59,186.9,0.882,0,464,0.887,13,0,fraud_false_positive
TXN107771,1506.78,credit_card,59,230.6,0.858,0,272,0.674,5,1,fraud_false_positive
TXN107772,1964.08,credit_card,65,177.5,0.425,2,324,0.255,5,1,insufficient_funds
TXN107773,3658.83,wallet,5,184.8,0.625,0,794,0.661,18,0,fraud_false_positive
TXN107774,3078.64,credit_card,5,455.0,0.051,0,390,0.167,22,1,network_error
TXN107775,2413.66,credit_card,51,156.3,0.132,0,35,0.149,14,0,insufficient_funds
TXN107776,2872.95,credit_card,21,421.8,0.336,0,116,0.687,2,0,network_error
TXN107777,2151.28,upi,21,682.7,0.379,0,342,0.454,8,1,network_error
TXN107778,1438.58,upi,51,241.6,0.287,0,824,0.522,5,1,insufficient_funds
TXN107779,2164.74,upi,91,239.0,0.166,0,119,0.656,22,0,bank_timeout
TXN107780,8728.72,wallet,5,228.4,0.544,1,352,0.785,18,0,fraud_false_positive
TXN107781,5205.6,debit_card,5,240.9,0.752,2,2013,0.763,8,0,fraud_false_positive
TXN107782,3651.24,debit_card,68,291.3,0.053,0,107,0.522,6,0,bank_timeout
TXN107783,4785.26,wallet,61,134.8,0.3,1,58,0.12,21,0,insufficient_funds
TXN107784,1766.27,debit_card,51,233.8,0.189,0,159,0.208,20,0,insufficient_funds
TXN107785,4982.97,wallet,59,86.7,0.856,0,768,0.639,2,1,fraud_false_positive
TXN107786,2413.51,upi,91,362.6,0.284,1,887,0.597,6,0,bank_timeout
TXN107787,1842.17,upi,96,339.7,0.257,1,533,0.455,10,0,bank_timeout
TXN107788,229.7,credit_card,51,135.4,0.301,1,789,0.471,9,0,insufficient_funds
TXN107789,1039.5,credit_card,96,383.4,0.17,1,163,0.26,12,1,bank_timeout
TXN107790,2184.01,debit_card,5,166.8,0.656,2,1803,0.882,6,1,fraud_false_positive
TXN107791,4503.42,netbanking,51,225.6,0.607,0,712,0.191,8,0,insufficient_funds
TXN107792,1172.58,upi,96,611.5,0.032,1,11,0.606,22,1,network_error
TXN107793,1263.55,debit_card,91,343.2,0.075,1,180,0.545,17,0,bank_timeout
TXN107794,1051.58,credit_card,61,157.3,0.331,0,118,0.312,13,0,insufficient_funds
TXN107795,2316.39,upi,51,222.6,0.138,2,386,0.354,2,0,insufficient_funds
TXN107796,2435.39,credit_card,51,192.1,0.262,2,121,0.023,14,0,insufficient_funds
TXN107797,3864.83,credit_card,68,477.2,0.097,1,115,0.64,15,0,bank_timeout
TXN107798,836.5,debit_card,96,274.5,0.028,0,937,0.375,11,1,bank_timeout
TXN107799,2549.37,netbanking,51,155.9,0.28,0,34,0.259,2,1,insufficient_funds
TXN107800,2988.0,netbanking,59,262.6,0.844,1,1723,0.53,5,0,fraud_false_positive
TXN107801,2787.08,credit_card,51,151.4,0.096,5,265,0.31,1,1,insufficient_funds
